call_type, caller_msisdn, receiver_msisdn, start_time, end_time
02, 79995557799, 79998880022, 2025-04-30T20:55:00, 2025-04-30T21:52:00
02, 79995557799, 79998880022, 2025-04-30T20:55:00, 2025-04-30T21:52:00
01, 79998880022, 79995557799, 2025-04-30T20:55:00, 2025-04-30T21:52:00
01, 79998880022, 79995557799, 2025-04-30T20:55:00, 2025-04-30T21:52:00
02, 79909991144, 79906667799, 2025-04-30T21:07:00, 2025-04-30T21:25:00
02, 79909991144, 79906667799, 2025-04-30T21:07:00, 2025-04-30T21:25:00
01, 79906667799, 79909991144, 2025-04-30T21:07:00, 2025-04-30T21:25:00
01, 79906667799, 79909991144, 2025-04-30T21:07:00, 2025-04-30T21:25:00
02, 79995557799, 79991112244, 2025-04-30T21:28:00, 2025-04-30T21:39:00
02, 79995557799, 79991112244, 2025-04-30T21:28:00, 2025-04-30T21:39:00
