call_type, caller_msisdn, receiver_msisdn, start_time, end_time
01, 79906667799, 79993335577, 2025-04-30T10:11:00, 2025-04-30T10:41:00
01, 79906667799, 79993335577, 2025-04-30T10:11:00, 2025-04-30T10:41:00
02, 79993335577, 79906667799, 2025-04-30T10:11:00, 2025-04-30T10:41:00
02, 79993335577, 79906667799, 2025-04-30T10:11:00, 2025-04-30T10:41:00
01, 79998880022, 79991112244, 2025-04-30T10:14:00, 2025-04-30T10:32:00
01, 79998880022, 79991112244, 2025-04-30T10:14:00, 2025-04-30T10:32:00
02, 79991112244, 79998880022, 2025-04-30T10:14:00, 2025-04-30T10:32:00
02, 79991112244, 79998880022, 2025-04-30T10:14:00, 2025-04-30T10:32:00
02, 79990001133, 79905557700, 2025-04-30T11:09:00, 2025-04-30T11:22:00
02, 79990001133, 79905557700, 2025-04-30T11:09:00, 2025-04-30T11:22:00
