call_type, caller_msisdn, receiver_msisdn, start_time, end_time
02, 79909990022, 79998880022, 2025-04-30T17:30:00, 2025-04-30T17:34:00
02, 79909990022, 79998880022, 2025-04-30T17:30:00, 2025-04-30T17:34:00
01, 79998880022, 79909990022, 2025-04-30T17:30:00, 2025-04-30T17:34:00
01, 79998880022, 79909990022, 2025-04-30T17:30:00, 2025-04-30T17:34:00
01, 79909990022, 79909991144, 2025-04-30T18:19:00, 2025-04-30T19:01:00
01, 79909990022, 79909991144, 2025-04-30T18:19:00, 2025-04-30T19:01:00
02, 79909991144, 79909990022, 2025-04-30T18:19:00, 2025-04-30T19:01:00
02, 79909991144, 79909990022, 2025-04-30T18:19:00, 2025-04-30T19:01:00
01, 79902224477, 79993334466, 2025-04-30T18:54:00, 2025-04-30T18:57:00
01, 79902224477, 79993334466, 2025-04-30T18:54:00, 2025-04-30T18:57:00
