call_type, caller_msisdn, receiver_msisdn, start_time, end_time
02, 79991112244, 79909990022, 2025-04-30T18:55:00, 2025-04-30T19:03:00
02, 79991112244, 79909990022, 2025-04-30T18:55:00, 2025-04-30T19:03:00
01, 79909990022, 79991112244, 2025-04-30T18:55:00, 2025-04-30T19:03:00
01, 79909990022, 79991112244, 2025-04-30T18:55:00, 2025-04-30T19:03:00
02, 79994446688, 79996668800, 2025-04-30T19:08:00, 2025-04-30T19:13:00
02, 79994446688, 79996668800, 2025-04-30T19:08:00, 2025-04-30T19:13:00
01, 79996668800, 79994446688, 2025-04-30T19:08:00, 2025-04-30T19:13:00
01, 79996668800, 79994446688, 2025-04-30T19:08:00, 2025-04-30T19:13:00
02, 79909991144, 79995557799, 2025-04-30T19:37:00, 2025-04-30T20:20:00
02, 79909991144, 79995557799, 2025-04-30T19:37:00, 2025-04-30T20:20:00
