call_type, caller_msisdn, receiver_msisdn, start_time, end_time
02, 79998880022, 79997779911, 2025-04-30T15:58:00, 2025-04-30T16:42:00
02, 79998880022, 79997779911, 2025-04-30T15:58:00, 2025-04-30T16:42:00
01, 79997779911, 79998880022, 2025-04-30T15:58:00, 2025-04-30T16:42:00
01, 79997779911, 79998880022, 2025-04-30T15:58:00, 2025-04-30T16:42:00
02, 79997779911, 79901113366, 2025-04-30T16:12:00, 2025-04-30T16:35:00
02, 79997779911, 79901113366, 2025-04-30T16:12:00, 2025-04-30T16:35:00
01, 79901113366, 79997779911, 2025-04-30T16:12:00, 2025-04-30T16:35:00
01, 79901113366, 79997779911, 2025-04-30T16:12:00, 2025-04-30T16:35:00
02, 79996668800, 79907779922, 2025-04-30T16:59:00, 2025-04-30T17:11:00
02, 79996668800, 79907779922, 2025-04-30T16:59:00, 2025-04-30T17:11:00
