call_type, caller_msisdn, receiver_msisdn, start_time, end_time
02, 79996668800, 79990001133, 2025-04-30T20:15:00, 2025-04-30T20:50:00
02, 79996668800, 79990001133, 2025-04-30T20:15:00, 2025-04-30T20:50:00
01, 79990001133, 79996668800, 2025-04-30T20:15:00, 2025-04-30T20:50:00
01, 79990001133, 79996668800, 2025-04-30T20:15:00, 2025-04-30T20:50:00
02, 79901113366, 79906668811, 2025-04-30T20:19:00, 2025-04-30T20:59:00
02, 79901113366, 79906668811, 2025-04-30T20:19:00, 2025-04-30T20:59:00
01, 79906668811, 79901113366, 2025-04-30T20:19:00, 2025-04-30T20:59:00
01, 79906668811, 79901113366, 2025-04-30T20:19:00, 2025-04-30T20:59:00
01, 79992224466, 79905557700, 2025-04-30T20:44:00, 2025-04-30T21:00:00
01, 79992224466, 79905557700, 2025-04-30T20:44:00, 2025-04-30T21:00:00
