call_type, caller_msisdn, receiver_msisdn, start_time, end_time
01, 79904446699, 79995557799, 2025-04-30T07:20:00, 2025-04-30T07:41:00
01, 79904446699, 79995557799, 2025-04-30T07:20:00, 2025-04-30T07:41:00
02, 79995557799, 79904446699, 2025-04-30T07:20:00, 2025-04-30T07:41:00
02, 79995557799, 79904446699, 2025-04-30T07:20:00, 2025-04-30T07:41:00
01, 79995556688, 79904446699, 2025-04-30T08:03:00, 2025-04-30T08:19:00
01, 79995556688, 79904446699, 2025-04-30T08:03:00, 2025-04-30T08:19:00
02, 79904446699, 79995556688, 2025-04-30T08:03:00, 2025-04-30T08:19:00
02, 79904446699, 79995556688, 2025-04-30T08:03:00, 2025-04-30T08:19:00
01, 79901113366, 79993334466, 2025-04-30T08:30:00, 2025-04-30T09:21:00
01, 79901113366, 79993334466, 2025-04-30T08:30:00, 2025-04-30T09:21:00
