call_type, caller_msisdn, receiver_msisdn, start_time, end_time
01, 79992223355, 79994446688, 2025-04-30T11:23:00, 2025-04-30T12:14:00
01, 79992223355, 79994446688, 2025-04-30T11:23:00, 2025-04-30T12:14:00
02, 79994446688, 79992223355, 2025-04-30T11:23:00, 2025-04-30T12:14:00
02, 79994446688, 79992223355, 2025-04-30T11:23:00, 2025-04-30T12:14:00
02, 79906668811, 79901113366, 2025-04-30T11:45:00, 2025-04-30T12:14:00
02, 79906668811, 79901113366, 2025-04-30T11:45:00, 2025-04-30T12:14:00
01, 79901113366, 79906668811, 2025-04-30T11:45:00, 2025-04-30T12:14:00
01, 79901113366, 79906668811, 2025-04-30T11:45:00, 2025-04-30T12:14:00
01, 79990001133, 79907779922, 2025-04-30T12:00:00, 2025-04-30T12:22:00
01, 79990001133, 79907779922, 2025-04-30T12:00:00, 2025-04-30T12:22:00
