call_type, caller_msisdn, receiver_msisdn, start_time, end_time
01, 79998880022, 79900001144, 2025-04-30T08:50:00, 2025-04-30T09:20:00
01, 79998880022, 79900001144, 2025-04-30T08:50:00, 2025-04-30T09:20:00
02, 79900001144, 79998880022, 2025-04-30T08:50:00, 2025-04-30T09:20:00
02, 79900001144, 79998880022, 2025-04-30T08:50:00, 2025-04-30T09:20:00
02, 79902224477, 79909991144, 2025-04-30T09:01:00, 2025-04-30T09:05:00
02, 79902224477, 79909991144, 2025-04-30T09:01:00, 2025-04-30T09:05:00
01, 79909991144, 79902224477, 2025-04-30T09:01:00, 2025-04-30T09:05:00
01, 79909991144, 79902224477, 2025-04-30T09:01:00, 2025-04-30T09:05:00
02, 79908880033, 79904446699, 2025-04-30T09:46:00, 2025-04-30T09:55:00
02, 79908880033, 79904446699, 2025-04-30T09:46:00, 2025-04-30T09:55:00
