call_type, caller_msisdn, receiver_msisdn, start_time, end_time
01, 79995556688, 79909991144, 2025-04-30T22:11:00, 2025-04-30T22:32:00
01, 79995556688, 79909991144, 2025-04-30T22:11:00, 2025-04-30T22:32:00
02, 79909991144, 79995556688, 2025-04-30T22:11:00, 2025-04-30T22:32:00
02, 79909991144, 79995556688, 2025-04-30T22:11:00, 2025-04-30T22:32:00
01, 79902224477, 79909991144, 2025-04-30T23:04:00, 2025-04-30T23:12:00
01, 79902224477, 79909991144, 2025-04-30T23:04:00, 2025-04-30T23:12:00
02, 79909991144, 79902224477, 2025-04-30T23:04:00, 2025-04-30T23:12:00
02, 79909991144, 79902224477, 2025-04-30T23:04:00, 2025-04-30T23:12:00
02, 79906667799, 79992224466, 2025-05-01T00:01:00, 2025-05-01T00:28:00
02, 79906667799, 79992224466, 2025-05-01T00:01:00, 2025-05-01T00:28:00
