call_type, caller_msisdn, receiver_msisdn, start_time, end_time
02, 79906667799, 79905557700, 2025-04-30T12:35:00, 2025-04-30T12:58:00
02, 79906667799, 79905557700, 2025-04-30T12:35:00, 2025-04-30T12:58:00
01, 79905557700, 79906667799, 2025-04-30T12:35:00, 2025-04-30T12:58:00
01, 79905557700, 79906667799, 2025-04-30T12:35:00, 2025-04-30T12:58:00
02, 79909991144, 79996668800, 2025-04-30T12:54:00, 2025-04-30T13:22:00
02, 79909991144, 79996668800, 2025-04-30T12:54:00, 2025-04-30T13:22:00
01, 79996668800, 79909991144, 2025-04-30T12:54:00, 2025-04-30T13:22:00
01, 79996668800, 79909991144, 2025-04-30T12:54:00, 2025-04-30T13:22:00
01, 79997779911, 79991113355, 2025-04-30T13:53:00, 2025-04-30T14:39:00
01, 79997779911, 79991113355, 2025-04-30T13:53:00, 2025-04-30T14:39:00
