call_type, caller_msisdn, receiver_msisdn, start_time, end_time
02, 79993334466, 79904446699, 2025-04-30T20:07:00, 2025-04-30T20:49:00
01, 79904446699, 79993334466, 2025-04-30T20:07:00, 2025-04-30T20:49:00
02, 79904446699, 79993334466, 2025-04-30T20:42:00, 2025-04-30T21:04:00
01, 79993334466, 79904446699, 2025-04-30T20:42:00, 2025-04-30T21:04:00
02, 79991112244, 79907778800, 2025-04-30T21:05:00, 2025-04-30T21:42:00
01, 79907778800, 79991112244, 2025-04-30T21:05:00, 2025-04-30T21:42:00
02, 79997779911, 79998880022, 2025-04-30T21:12:00, 2025-04-30T21:36:00
01, 79998880022, 79997779911, 2025-04-30T21:12:00, 2025-04-30T21:36:00
02, 79995557799, 79906668811, 2025-04-30T21:25:00, 2025-04-30T21:49:00
01, 79906668811, 79995557799, 2025-04-30T21:25:00, 2025-04-30T21:49:00
