02, 79994446688, 79902224477, 2025-05-01T10:27:00, 2025-05-01T10:47:00
01, 79902224477, 79994446688, 2025-05-01T10:27:00, 2025-05-01T10:47:00
01, 79908889911, 79990001133, 2025-05-01T10:28:00, 2025-05-01T11:27:00
02, 79990001133, 79908889911, 2025-05-01T10:28:00, 2025-05-01T11:27:00
01, 79909991144, 79903335588, 2025-05-01T10:29:00, 2025-05-01T10:35:00
02, 79903335588, 79909991144, 2025-05-01T10:29:00, 2025-05-01T10:35:00
01, 79904446699, 79997779911, 2025-05-01T10:58:00, 2025-05-01T11:36:00
02, 79997779911, 79904446699, 2025-05-01T10:58:00, 2025-05-01T11:36:00
01, 79998880022, 79905557700, 2025-05-01T11:41:00, 2025-05-01T12:34:00
02, 79905557700, 79998880022, 2025-05-01T11:41:00, 2025-05-01T12:34:00
