01, 714501593446, 785068031842, 2025-04-30T00:00:00, 2025-04-30T00:18:00
02, 785068031842, 714501593446, 2025-04-30T00:00:00, 2025-04-30T00:18:00
02, 706951433849, 754253880943, 2025-04-30T00:41:00, 2025-04-30T00:42:00
01, 754253880943, 706951433849, 2025-04-30T00:41:00, 2025-04-30T00:42:00
01, 762754776848, 710586834607, 2025-04-30T01:14:00, 2025-04-30T01:32:00
02, 710586834607, 762754776848, 2025-04-30T01:14:00, 2025-04-30T01:32:00
01, 724640019746, 740745495038, 2025-04-30T01:43:00, 2025-04-30T02:34:00
02, 740745495038, 724640019746, 2025-04-30T01:43:00, 2025-04-30T02:34:00
02, 774301084064, 707059088778, 2025-04-30T02:08:00, 2025-04-30T02:52:00
01, 707059088778, 774301084064, 2025-04-30T02:08:00, 2025-04-30T02:52:00
