01, 726617470169, 784004701413, 2025-05-01T05:18:00, 2025-05-01T05:55:00
02, 784004701413, 726617470169, 2025-05-01T05:18:00, 2025-05-01T05:55:00
02, 792494944279, 773196859178, 2025-05-01T05:29:00, 2025-05-01T06:01:00
01, 773196859178, 792494944279, 2025-05-01T05:29:00, 2025-05-01T06:01:00
01, 734444660409, 790645856336, 2025-05-01T05:42:00, 2025-05-01T06:18:00
02, 790645856336, 734444660409, 2025-05-01T05:42:00, 2025-05-01T06:18:00
01, 707044190985, 741867404139, 2025-05-01T06:25:00, 2025-05-01T06:28:00
02, 741867404139, 707044190985, 2025-05-01T06:25:00, 2025-05-01T06:28:00
01, 701490005091, 734118540463, 2025-05-01T07:13:00, 2025-05-01T07:54:00
02, 734118540463, 701490005091, 2025-05-01T07:13:00, 2025-05-01T07:54:00
