call_type, caller_msisdn, receiver_msisdn, start_time, end_time
01, 79909990022, 79993334466, 2025-04-30T22:55:00, 2025-04-30T23:54:00
02, 79993334466, 79909990022, 2025-04-30T22:55:00, 2025-04-30T23:54:00
01, 79991112244, 79909991144, 2025-04-30T23:49:00, 2025-04-30T23:59:59
02, 79909991144, 79991112244, 2025-04-30T23:49:00, 2025-04-30T23:59:59
02, 79991112244, 79909991144, 2025-05-01T00:00:00, 2025-05-01T00:30:00
01, 79909991144, 79991112244, 2025-05-01T00:00:00, 2025-05-01T00:30:00
02, 79994446688, 79906668811, 2025-05-01T00:00:00, 2025-05-01T00:09:00
01, 79906668811, 79994446688, 2025-05-01T00:00:00, 2025-05-01T00:09:00
01, 79991112244, 79901113366, 2025-05-01T00:20:00, 2025-05-01T00:41:00
02, 79901113366, 79991112244, 2025-05-01T00:20:00, 2025-05-01T00:41:00
