call_type, caller_msisdn, receiver_msisdn, start_time, end_time
01, 79900001144, 79990001133, 2025-04-30T16:14:00, 2025-04-30T16:54:00
02, 79990001133, 79900001144, 2025-04-30T16:14:00, 2025-04-30T16:54:00
02, 79908889911, 79901113366, 2025-04-30T16:52:00, 2025-04-30T17:45:00
01, 79901113366, 79908889911, 2025-04-30T16:52:00, 2025-04-30T17:45:00
01, 79993335577, 79991113355, 2025-04-30T17:21:00, 2025-04-30T17:34:00
02, 79991113355, 79993335577, 2025-04-30T17:21:00, 2025-04-30T17:34:00
02, 79994445577, 79907779922, 2025-04-30T17:34:00, 2025-04-30T17:34:00
01, 79907779922, 79994445577, 2025-04-30T17:34:00, 2025-04-30T17:34:00
01, 79907779922, 79994445577, 2025-04-30T18:15:00, 2025-04-30T19:09:00
02, 79994445577, 79907779922, 2025-04-30T18:15:00, 2025-04-30T19:09:00
