call_type, caller_msisdn, receiver_msisdn, start_time, end_time
01, 79902224477, 79903335588, 2025-05-01T21:05:00, 2025-05-01T21:37:00
02, 79903335588, 79902224477, 2025-05-01T21:05:00, 2025-05-01T21:37:00
01, 79903335588, 79995557799, 2025-05-01T21:44:00, 2025-05-01T22:43:00
02, 79995557799, 79903335588, 2025-05-01T21:44:00, 2025-05-01T22:43:00
01, 79909991144, 79908880033, 2025-05-01T21:59:00, 2025-05-01T22:35:00
02, 79908880033, 79909991144, 2025-05-01T21:59:00, 2025-05-01T22:35:00
02, 79994446688, 79903335588, 2025-05-01T21:59:00, 2025-05-02T01:01:00
01, 79903335588, 79994446688, 2025-05-01T21:59:00, 2025-05-02T01:01:00
01, 79990001133, 79991112244, 2025-05-01T22:45:00, 2025-05-01T23:07:00
02, 79991112244, 79990001133, 2025-05-01T22:45:00, 2025-05-01T23:07:00
