call_type, caller_msisdn, receiver_msisdn, start_time, end_time
01, 79908880033, 79907779922, 2025-04-30T21:41:00, 2025-04-30T22:07:00
02, 79907779922, 79908880033, 2025-04-30T21:41:00, 2025-04-30T22:07:00
01, 79901113366, 79909991144, 2025-04-30T22:18:00, 2025-04-30T22:54:00
02, 79909991144, 79901113366, 2025-04-30T22:18:00, 2025-04-30T22:54:00
01, 79909991144, 79901113366, 2025-04-30T23:40:00, 2025-04-30T23:59:59
02, 79901113366, 79909991144, 2025-04-30T23:40:00, 2025-04-30T23:59:59
02, 79909991144, 79901113366, 2025-05-01T00:00:00, 2025-05-01T00:22:00
01, 79901113366, 79909991144, 2025-05-01T00:00:00, 2025-05-01T00:22:00
01, 79902224477, 79904446699, 2025-05-01T00:00:00, 2025-05-01T00:11:00
02, 79904446699, 79902224477, 2025-05-01T00:00:00, 2025-05-01T00:11:00
