call_type, caller_msisdn, receiver_msisdn, start_time, end_time
02, 79907779922, 79900001144, 2025-04-30T19:26:00, 2025-04-30T20:19:00
01, 79900001144, 79907779922, 2025-04-30T19:26:00, 2025-04-30T20:19:00
02, 79993334466, 79995556688, 2025-04-30T19:59:00, 2025-04-30T20:03:00
01, 79995556688, 79993334466, 2025-04-30T19:59:00, 2025-04-30T20:03:00
01, 79995557799, 79902224477, 2025-04-30T20:10:00, 2025-04-30T21:06:00
02, 79902224477, 79995557799, 2025-04-30T20:10:00, 2025-04-30T21:06:00
02, 79995557799, 79906668811, 2025-04-30T20:10:00, 2025-04-30T20:21:00
01, 79906668811, 79995557799, 2025-04-30T20:10:00, 2025-04-30T20:21:00
02, 79995557799, 79908880033, 2025-04-30T20:10:00, 2025-04-30T21:05:00
01, 79908880033, 79995557799, 2025-04-30T20:10:00, 2025-04-30T21:05:00
