call_type, caller_msisdn, receiver_msisdn, start_time, end_time
01, 79996668800, 79991112244, 2025-04-30T09:05:00, 2025-04-30T09:20:00
02, 79991112244, 79996668800, 2025-04-30T09:05:00, 2025-04-30T09:20:00
02, 79907778800, 79995556688, 2025-04-30T09:08:00, 2025-04-30T09:52:00
01, 79995556688, 79907778800, 2025-04-30T09:08:00, 2025-04-30T09:52:00
01, 79994445577, 79992224466, 2025-04-30T09:38:00, 2025-04-30T10:30:00
02, 79992224466, 79994445577, 2025-04-30T09:38:00, 2025-04-30T10:30:00
02, 79994445577, 79993334466, 2025-04-30T09:38:00, 2025-04-30T10:12:00
01, 79993334466, 79994445577, 2025-04-30T09:38:00, 2025-04-30T10:12:00
02, 79990001133, 79991112244, 2025-04-30T09:38:00, 2025-04-30T10:33:00
01, 79991112244, 79990001133, 2025-04-30T09:38:00, 2025-04-30T10:33:00
