call_type, caller_msisdn, receiver_msisdn, start_time, end_time
02, 79904446699, 79995556688, 2025-04-30T20:55:00, 2025-04-30T21:36:00
01, 79995556688, 79904446699, 2025-04-30T20:55:00, 2025-04-30T21:36:00
01, 79996668800, 79909991144, 2025-04-30T21:50:00, 2025-04-30T22:02:00
02, 79909991144, 79996668800, 2025-04-30T21:50:00, 2025-04-30T22:02:00
01, 79907778800, 79905557700, 2025-04-30T21:53:00, 2025-04-30T22:08:00
02, 79905557700, 79907778800, 2025-04-30T21:53:00, 2025-04-30T22:08:00
02, 79907778800, 79901113366, 2025-04-30T21:53:00, 2025-04-30T22:26:00
01, 79901113366, 79907778800, 2025-04-30T21:53:00, 2025-04-30T22:26:00
02, 79994446688, 79993335577, 2025-04-30T21:53:00, 2025-04-30T22:43:00
01, 79993335577, 79994446688, 2025-04-30T21:53:00, 2025-04-30T22:43:00
